state_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0.05999999865889549,0.8799999952316284,0.5199999809265137,0.7799999713897705,-5.550000190734863,0.5199999809265137
1,0.19484829902648926,1.274069905281067,0.38669925928115845,-0.34223853258658776,-4.638602429907353,2.4220617635552864
2,-0.08379945904016495,1.1605134010314941,0.4460485279560089,0.7470309792315177,-4.995008403029298,2.5610749938916904
3,0.11704294383525848,-1.6390042304992676,0.20511767268180847,-0.46427563800382954,4.95073502695173,2.0433238830910296
4,0.15897276997566223,0.8811925649642944,0.49969327449798584,-1.0123238536202643,-3.696547860186561,0.9290300438022916
5,0.01127202995121479,1.1048630475997925,0.4837036430835724,0.27777616810145966,-4.851536184422606,1.0540071398786721
6,-0.7900000214576721,0.5899999737739563,0.38999998569488525,2.0199999809265137,-2.759999990463257,0.3199999928474426
7,-0.28999999165534973,1.340000033378601,0.49000000953674316,1.340000033378601,-6.019999980926514,1.4199999570846558
8,0.11446388810873032,0.8896608948707581,0.36557355523109436,-1.095146445877464,-5.065298202537555,0.7700989413677806
9,-0.3700000047683716,1.25,0.4000000059604645,2.1500000953674316,-5.519999980926514,1.159999966621399
10,0.39032599329948425,1.620058298110962,0.4745091199874878,-1.6931763365491568,-4.734751525788473,1.6411819036260462
11,-0.44999998807907104,1.25,0.47999998927116394,0.05000000074505806,-4.570000171661377,1.3300000429153442
12,0.4703529477119446,1.1017110347747803,0.4109886884689331,-1.3001406451611057,-4.157042690820648,1.8362173678128917
13,0.37797626852989197,1.2261072397232056,0.5322062373161316,-1.3998756800560013,-3.4145216174030577,1.8080392820557922
14,-0.7960678339004517,1.9193212985992432,0.2684309184551239,1.4544131371093485,-8.707781139749349,1.9522130713947308
15,0.3400000035762787,1.3799999952316284,0.46000000834465027,-1.3600000143051147,-6.519999980926514,0.4099999964237213
16,0.01628531888127327,1.4120126962661743,0.44759392738342285,0.6129146374247204,-3.8905150075681876,1.486717973648575
17,-0.4218655824661255,-1.1012600660324097,0.3109877109527588,1.447471924503014,6.349800083966186,1.7740638298420333
18,0.5763953924179077,1.1503667831420898,0.43313127756118774,-0.08593046302448801,-4.880939382807495,2.470367407666264
19,0.6162481904029846,0.4651944637298584,0.25417983531951904,-0.4339371580724123,-2.9243204680443298,1.0346420042819726
20,-0.3499999940395355,1.4700000286102295,0.30000001192092896,0.28999999165534973,-6.710000038146973,2.2899999618530273
21,-0.554999828338623,-1.4162006378173828,0.3616878390312195,1.341550990668476,4.60108782282705,2.6857473686512465
22,0.746391773223877,1.0099518299102783,0.42847493290901184,-2.3434310241087233,-6.464303735572601,1.49156666607431
23,-0.4173389971256256,1.2653260231018066,0.39036813378334045,0.6722408873148105,-5.697039936543411,1.1178557365628488
24,0.6499999761581421,1.7100000381469727,0.4000000059604645,-0.9700000286102295,-6.199999809265137,1.8300000429153442
25,0.27000001072883606,1.149999976158142,0.3799999952316284,-1.940000057220459,-5.400000095367432,1.340000033378601
26,0.019785692915320396,1.1960910558700562,0.5398446321487427,0.034671688795294614,-4.568217973351602,1.11949042311998
27,0.054259974509477615,1.0315979719161987,0.37951457500457764,0.6295575978920918,-5.4277033753692105,1.3486455452519504
28,-0.29614290595054626,1.3947169780731201,0.41261130571365356,2.5521584572655316,-6.842138243639059,1.8848693620753558
29,-0.47583824396133423,1.5935128927230835,0.28815340995788574,1.7621694525283764,-8.329866292235074,1.5327690496632747
30,0.14935730397701263,1.8218834400177002,0.46368566155433655,-1.551626018566669,-9.892328278070893,1.1192734353547373
31,-0.2519319951534271,1.1904332637786865,0.4139537811279297,1.2108081170335447,-5.279993697283787,1.425741751052826
32,-0.694709300994873,1.7979761362075806,0.3440207839012146,1.806357585584521,-7.538191159156541,1.2769632967920617
33,-0.3100000023841858,1.090000033378601,0.38999998569488525,0.6200000047683716,-5.0,1.7699999809265137
34,0.1899999976158142,1.0499999523162842,0.44999998807907104,-1.5800000429153442,-4.349999904632568,0.20000000298023224
35,-0.029999999329447746,1.1200000047683716,0.47999998927116394,1.100000023841858,-5.78000020980835,1.6100000143051147
36,0.6309850811958313,1.849158525466919,0.5270687937736511,-0.9587751037978051,-8.463285365457466,1.1438465558378743
37,-0.184730663895607,-1.3291912078857422,0.4038025736808777,0.24976560335507614,4.292207539314579,2.2772535696108416
38,0.355313777923584,1.006059169769287,0.3878903090953827,-1.5214211722280457,-5.04302876757265,1.7462380037295901
39,-0.7995930910110474,0.7044395208358765,0.42676475644111633,3.1101669712325424,-5.990906093160471,-0.9627696278356599
40,-0.032013483345508575,1.5429224967956543,0.33427953720092773,1.2234139361721135,-7.278795162584572,2.0050094929492435
41,0.009999999776482582,1.2899999618530273,0.4699999988079071,0.25,-6.25,1.309999942779541
42,-0.07000000029802322,1.3600000143051147,0.6000000238418579,0.6299999952316284,-6.170000076293945,1.809999942779541
43,-0.7024505734443665,-1.512693166732788,0.3950194716453552,1.031482534357575,5.463208121251327,2.286729992712599
44,-0.22898803651332855,0.5945831537246704,0.6941664218902588,1.6643720296215352,-3.2423757202610077,-1.091296583695219
45,-0.46636003255844116,1.3308979272842407,0.6926789879798889,0.9588778362823973,-3.518004037761026,0.7351614194270882
46,0.46000000834465027,1.0299999713897705,0.33000001311302185,0.1599999964237213,-4.909999847412109,1.1299999952316284
47,0.04810130223631859,1.1602582931518555,0.409501850605011,0.7829318218767835,-4.419559074431777,1.8537905074156795
48,-0.6100000143051147,0.75,0.3199999928474426,2.509999990463257,-4.369999885559082,1.5
49,0.14000000059604645,1.309999942779541,0.3700000047683716,-1.100000023841858,-4.75,1.6399999856948853
50,0.08659977465867996,0.9669848680496216,0.44927483797073364,0.8962667989238816,-5.33283004103648,1.2802351176699676
51,-0.43414875864982605,1.0584176778793335,0.3332698941230774,-0.5588567674056708,-5.5140929519232,0.06703520165280463
52,0.614489734172821,1.3416920900344849,0.42051684856414795,-0.710327414371329,-4.928663505711762,1.2449287249710896
53,0.34952035546302795,1.0628811120986938,0.43329375982284546,0.14044904870672797,-5.436110663032255,1.607793349584274
54,0.4652273952960968,0.9698064923286438,0.3930756151676178,-1.1569421496497687,-5.600338867717108,0.793229547629974
55,-0.0055924286134541035,0.7935314178466797,0.48841679096221924,0.9906632733024098,-5.384639031341702,0.08670659674981335
56,0.3799999952316284,1.340000033378601,0.44999998807907104,-1.5299999713897705,-4.639999866485596,1.059999942779541
57,-0.3208886682987213,1.1832355260849,0.3092480003833771,0.3510357071460327,-5.508384068695792,2.38006712009816
58,0.03999999910593033,1.4500000476837158,0.4399999976158142,-2.069999933242798,-7.46999979019165,1.159999966621399
59,-0.17975252866744995,1.0527212619781494,0.4405827224254608,1.492963749023671,-4.915780103824217,1.566546958392729
60,0.26715031266212463,1.5142502784729004,0.5218614935874939,0.021130089410050956,-5.107429430185469,1.1452999646997168
61,-0.28922945261001587,0.778734564781189,0.467340350151062,1.3653674731456724,-5.289486883286913,-0.3546801465149953
62,0.4819318950176239,1.7403995990753174,0.3523874878883362,0.12008496638400373,-6.781483155298285,1.035335211731545
63,0.5395174622535706,1.4070988893508911,0.4215626120567322,-1.059818891992803,-5.480133444661962,1.5330628392861598
64,-0.2892829477787018,1.347350001335144,0.3979201912879944,0.31024288239779907,-5.373074285367262,1.2695831716485888
65,-0.05999999865889549,1.6799999475479126,0.5099999904632568,0.7300000190734863,-5.610000133514404,1.5199999809265137
66,-0.7916772365570068,1.2259875535964966,0.4530881941318512,3.46122747969596,-8.220482718127515,-0.1765904975060656
67,-0.6492865681648254,1.268096685409546,0.21872085332870483,0.4608787567526622,-3.305361494814051,2.371117197700829
68,0.800000011920929,1.340000033378601,0.25999999046325684,-1.9299999475479126,-4.389999866485596,2.380000114440918
69,0.5600000023841858,1.2699999809265137,0.4000000059604645,-1.6399999856948853,-4.889999866485596,2.2100000381469727
70,-0.3064069449901581,1.1205453872680664,0.37540072202682495,0.2772221845660139,-6.500947338414925,1.3845217154150158
71,-0.5299999713897705,1.5399999618530273,0.49000000953674316,0.12999999523162842,-5.079999923706055,1.1799999475479126
72,-0.14366109669208527,0.8848416805267334,0.5091311931610107,-0.9251463628996329,-3.8034501285892315,1.2650028252812957
73,0.5699999928474426,0.8600000143051147,0.4099999964237213,-0.9800000190734863,-2.5899999141693115,2.069999933242798
74,-0.7872034311294556,1.7126833200454712,0.45540839433670044,1.631827818265313,-4.881803347453707,2.113302634408029
75,0.05999999865889549,1.059999942779541,0.38999998569488525,-1.1399999856948853,-5.130000114440918,0.8799999952316284
76,-0.7484613656997681,1.2646435499191284,0.33416107296943665,1.7999679390485561,-5.508842471603992,1.1467613059681734
77,0.1899999976158142,1.2300000190734863,0.41999998688697815,-0.4000000059604645,-4.849999904632568,1.4500000476837158
78,-0.1796397715806961,1.782862663269043,0.4916744530200958,-0.036510843542295945,-5.448557435982879,1.9718399371222461
79,-0.27000001072883606,0.9300000071525574,0.46000000834465027,1.2999999523162842,-4.690000057220459,1.2200000286102295
80,0.23376475274562836,0.8506659269332886,0.5752610564231873,-0.9478946251513107,-4.326780363019205,1.69077209546263
81,-0.2610013782978058,1.1693365573883057,0.7079070210456848,-0.10851614634337797,-3.7328837925090625,0.692768727408087
82,0.5558667182922363,0.8390583992004395,0.30184343457221985,-1.4608935765822093,-4.3920241220172445,2.1083351052675026
83,-0.760067343711853,1.284079670906067,0.47139692306518555,1.951177022828516,-3.642555708396853,2.2728080692908215
84,-0.3782677948474884,1.1201690435409546,0.44617199897766113,1.1263611320313385,-4.571284339325952,1.5381198174497102
85,-0.11313579976558685,-1.3767327070236206,0.44481682777404785,0.3422990681030418,5.390291616576987,1.4085771611921645
86,0.4099999964237213,1.5399999618530273,0.38999998569488525,-1.7699999809265137,-5.159999847412109,1.3899999856948853
87,0.7226229906082153,0.8573592901229858,0.3717827796936035,-2.5335563047451677,-6.312828142491359,0.732372908795571
88,-0.15400153398513794,1.03489351272583,0.5676825642585754,1.5568760251458325,-4.254608944200262,2.1862943768960896
89,0.3194529712200165,1.6646546125411987,0.40888097882270813,0.17244617229159037,-8.034599363970038,1.3512790534977746
